Factor 1.0,Factor 1.25,Factor 0.75,Rand 1,Rand 1.25,Rand 0.75,LabelRand,Fac 1.0,Fac 1.25,Fac 0.75,Label
0.33992156,0.737850993,0.278860143,-0.090574607,-0.018252699,0.005325232,0.393336331,0.33992156,0.922313741,0.209145108,1.864716739
0.24704756,0.091059892,0.581626475,-0.059189903,-0.011375037,0.003727058,-0.06555804,0.24704756,0.113824865,0.436219856,0.731534241
0.826272804,0.751883097,0.796013298,0.067836848,-0.005161052,-0.003814372,-0.136745145,0.826272804,0.939853872,0.597009973,2.226391503
0.443491532,0.707513689,0.71344002,-0.065046196,-0.01882988,-0.00856636,0.352651449,0.443491532,0.884392111,0.535080015,2.215615108
0.293762555,0.603100514,0.382929039,-0.055187328,-0.009164522,-0.005350196,-0.332888328,0.293762555,0.753875642,0.28719678,1.001946649
0.388401414,0.447749835,0.20848993,-0.056536837,-0.011099238,0.005446533,0.276186214,0.388401414,0.559687294,0.156367448,1.38064237
0.408189036,0.595718997,0.035100737,-0.069379848,-0.011981696,0.002131877,0.320513877,0.408189036,0.744648747,0.026325553,1.499677213
0.624940945,0.23304649,0.855036943,0.058328796,0.018475468,0.008845812,-0.221047418,0.624940945,0.291308113,0.641277707,1.336479346
0.682677586,0.442587897,0.719652306,-0.048875697,-0.001990566,-0.009168893,-0.285904367,0.682677586,0.553234871,0.53973923,1.489747321
0.602357996,0.114565646,0.382659386,0.060130142,-0.014649181,0.004105649,-0.01602739,0.602357996,0.143207057,0.28699454,1.016532203
0.317888108,0.390448512,0.413192673,0.042076118,-0.011484368,-0.00305813,0.462227856,0.317888108,0.48806064,0.309894505,1.578071109
0.492376627,0.204215464,0.493239658,0.03532985,0.011060969,0.00892981,-0.018536285,0.492376627,0.25526933,0.369929743,1.099039416
0.934535101,0.880226307,0.900518232,0.025677919,0.012146559,0.001643471,-0.381782325,0.934535101,1.100282884,0.675388674,2.328424334
0.700514414,0.610957535,0.395353237,0.060224485,-0.015429943,0.000341983,0.05831982,0.700514414,0.763696919,0.296514928,1.819046081
0.065538898,0.020989168,0.510398626,0.024781704,0.001258732,-8.72769E-05,-0.142342087,0.065538898,0.02623646,0.382798969,0.332232241
0.44319353,0.873901926,0.959322002,-0.039669998,-0.019170692,-0.005059624,0.38614003,0.44319353,1.092377408,0.719491501,2.64120247
0.412533059,0.597165634,0.912583827,-0.089444427,-0.014038409,-0.00145997,-0.063997844,0.412533059,0.746457042,0.68443787,1.779430128
0.992109844,0.742255533,0.700123727,0.089067421,0.007057708,-5.66914E-05,-0.032562268,0.992109844,0.927819416,0.525092795,2.412459788
0.163141415,0.611684156,0.637065203,-0.017842366,-0.019455124,0.002694282,0.098925771,0.163141415,0.764605195,0.477798902,1.504471284
0.448920136,0.853785109,0.355369946,0.009191686,-0.006211791,-0.003031056,0.147456517,0.448920136,1.067231386,0.26652746,1.9301355
0.671557036,0.973705739,0.924119625,-0.094364117,-0.014159518,0.00206767,0.099878437,0.671557036,1.217132174,0.693089719,2.681657365
0.895739827,0.203956122,0.8419595,-0.063048405,0.019938694,0.007071476,-0.362420585,0.895739827,0.254945153,0.631469625,1.41973402
0.624330717,0.643655485,0.90805766,-0.003707519,0.008096551,-0.004918925,0.208449512,0.624330717,0.804569356,0.681043245,2.31839283
0.695494746,0.998502563,0.480627419,-0.068802453,-0.017379041,0.000525018,0.005559239,0.695494746,1.248128204,0.360470564,2.309652753
0.190723493,0.221623357,0.94511503,-0.002455553,0.007678837,0.001948678,0.065740633,0.190723493,0.277029196,0.708836272,1.242329594
0.747869971,0.872703692,0.594723843,0.011857265,0.004052261,-0.005050771,-0.161878642,0.747869971,1.090879615,0.446042882,2.122913826
0.698629831,0.673067629,0.218326712,0.021206356,-0.003245018,0.004366824,0.034744682,0.698629831,0.841334536,0.163745034,1.738454084
0.178654207,0.110611213,0.085346619,-0.002459878,-0.002881703,-0.002002561,0.471006737,0.178654207,0.138264017,0.064009964,0.851934924
0.707204988,0.251812777,0.502954926,-0.026469228,0.006771334,0.004548684,-0.408678167,0.707204988,0.314765971,0.377216194,0.990508986
0.081180279,0.943469013,0.116426632,-0.002833178,-0.00205659,0.008010938,-0.026933597,0.081180279,1.179336266,0.087319974,1.320902922
0.777463288,0.637462611,0.008908692,0.020581062,0.014384938,0.007611227,0.035711249,0.777463288,0.796828264,0.006681519,1.61668432
0.792028377,0.497572817,0.201319451,0.023423784,0.003119357,-0.0013632,0.165455596,0.792028377,0.621966021,0.150989588,1.730439583
0.779655104,0.026767569,0.644256857,0.097934733,0.009275588,0.001009509,0.281083573,0.779655104,0.033459461,0.483192643,1.577390781
0.009071057,0.550903753,0.934336894,0.093225653,-0.007175685,0.005923125,0.360066626,0.009071057,0.688629691,0.70075267,1.758520045
0.984258305,0.794413231,0.028704629,-0.004219733,0.01240405,0.002124453,-0.447006816,0.984258305,0.993016539,0.021528472,1.5517965
0.045335518,0.260981341,0.371321628,0.082074861,-0.005037184,0.008952355,-0.043035881,0.045335518,0.326226677,0.278491221,0.607017535
0.593070437,0.423681195,0.721884514,-0.059856709,-0.013677439,-0.002533517,0.334172914,0.593070437,0.529601493,0.541413385,1.998258229
0.62620935,0.598141364,0.100344961,-0.025873435,-0.010363326,0.009331347,0.221570318,0.62620935,0.747676706,0.075258721,1.670715094
0.006683591,0.87535883,0.96926858,0.016420183,-0.011974084,-0.004239458,0.353830253,0.006683591,1.094198538,0.726951435,2.181663816
0.813973809,0.687260633,0.04587499,-0.005721123,-0.017904617,-0.007082154,-0.374723879,0.813973809,0.859075791,0.034406243,1.332731963
0.712686256,0.332322687,0.454443399,-0.074723966,-0.011714092,-0.007349961,-0.212784174,0.712686256,0.415403359,0.340832549,1.25613799
0.986765169,0.677413244,0.419656405,-0.006145966,0.013385764,-0.007147033,0.065848868,0.986765169,0.846766554,0.314742303,2.214122895
0.8709905,0.819907115,0.822485718,0.004242135,0.014181687,0.008751506,0.344810446,0.8709905,1.024883894,0.616864288,2.857549129
0.949475745,0.294620185,0.823228255,0.050807585,0.014956101,0.001882966,0.129378492,0.949475745,0.368275231,0.617421191,2.064550659
0.998502069,0.24858479,0.352782581,0.070805724,-0.017376245,0.005712976,0.248945947,0.998502069,0.310730987,0.264586936,1.822765938
0.411646449,0.980057491,0.609143528,0.088791199,-0.016237169,-0.009455378,0.074759688,0.411646449,1.225071864,0.456857646,2.168335648
0.357521202,0.600961004,0.98346783,-0.041957409,0.018442771,-0.003242909,-0.161698642,0.357521202,0.751201255,0.737600872,1.684624687
0.537192159,0.9949004,0.155187722,-0.002085992,-0.011514256,0.006371522,-0.189727213,0.537192159,1.2436255,0.116390791,1.707481239
0.109179372,0.137468157,0.085621083,-0.020987117,0.001590536,-0.004119195,0.291998004,0.109179372,0.171835196,0.064215812,0.637228384
0.009782069,0.431771454,0.231540178,-0.039312436,0.002486988,-0.007005562,-0.144633617,0.009782069,0.539714317,0.173655134,0.578517903
0.135586137,0.484590801,0.152869303,0.00545215,-0.001165857,0.003707838,-0.345434505,0.135586137,0.605738501,0.114651978,0.510542111
0.690131714,0.861575511,0.464539575,-0.097578464,0.013430476,-0.009735317,0.057051267,0.690131714,1.076969388,0.348404682,2.172557051
0.339949495,0.074222704,0.504331937,-0.083738034,0.000774777,0.006243713,-0.140880027,0.339949495,0.09277838,0.378248953,0.6700968
0.670435133,0.689188092,0.065115428,-0.037335801,-0.004928466,-0.001107469,0.016668539,0.670435133,0.861485114,0.048836571,1.597425357
0.035187965,0.852655846,0.845734444,0.023417479,-0.019143999,-0.009922436,0.416046414,0.035187965,1.065819808,0.634300833,2.151355019
0.797588352,0.509250203,0.74758105,-0.029914095,0.015625884,-0.007462978,-0.36830322,0.797588352,0.636562753,0.560685787,1.626533673
0.571340023,0.225122859,0.983446761,-0.045912235,0.006275582,0.007972163,0.144475145,0.571340023,0.281403574,0.73758507,1.734803812
0.6435191,0.288615534,0.330639054,-0.02612519,0.013733947,0.007531918,-0.389156105,0.6435191,0.360769417,0.247979291,0.863111703
0.260504712,0.55507176,0.008628886,0.002253886,-0.010353368,0.000229291,-0.067465017,0.260504712,0.6938397,0.006471664,0.893351059
0.743593059,0.151258965,0.034255567,-0.092368706,-0.015891227,-0.000188673,-0.201939187,0.743593059,0.189073706,0.025691675,0.756419254
0.838976299,0.410195346,0.869967618,-0.001911142,0.012477642,-0.005518978,0.34427011,0.838976299,0.512744182,0.652475713,2.348466304
0.479641828,0.461919062,0.614727607,-0.02686171,-0.005660506,0.009379206,0.186540909,0.479641828,0.577398827,0.461045705,1.704627269
0.563653097,0.240795777,0.998638555,0.074424668,-0.015981659,0.009860785,-0.075852961,0.563653097,0.300994721,0.748978917,1.537773774
0.947736897,0.814951225,0.678990154,-0.079653811,0.002743103,-0.004917473,-0.136799004,0.947736897,1.018689031,0.509242616,2.33886954
0.616358002,0.508742713,0.862723635,-0.005355587,-0.005515149,0.002053812,0.022956965,0.616358002,0.635928391,0.647042726,1.922286084
0.840798038,0.77040043,0.212710297,-0.070795657,-0.009950444,-0.006435001,0.480095185,0.840798038,0.963000538,0.159532723,2.443426484
0.949515652,0.738823561,0.27421934,0.014738978,0.016046601,-0.008654157,0.27313508,0.949515652,0.923529451,0.205664505,2.351844689
0.828567333,0.642414094,0.64647001,-0.057805682,0.00355484,0.001827179,0.320472196,0.828567333,0.803017618,0.484852507,2.436909654
0.541468398,0.382886677,0.333905967,-0.043513125,-0.015669167,0.002890711,-0.200132652,0.541468398,0.478608346,0.250429476,1.070373568
0.90456304,0.689711071,0.647204535,0.096408514,0.016132021,-0.007955039,-0.416395344,0.90456304,0.862138839,0.485403402,1.835709936
0.26965155,0.519777342,0.025574406,0.08104628,-0.015571227,-0.000222748,0.420895306,0.26965155,0.649721677,0.019180804,1.359449337
0.403595306,0.532035511,0.107741141,-0.084934794,0.010618523,-0.000426248,-0.117650693,0.403595306,0.665044388,0.080805856,1.031794857
0.462650738,0.772231175,0.18251454,-0.02536028,0.013259596,0.00228579,0.01907566,0.462650738,0.965288969,0.136885905,1.583901272
0.465577852,0.17330022,0.98504549,0.01493352,-0.015694607,0.000491578,0.158325925,0.465577852,0.216625275,0.738784117,1.57931317
0.757229736,0.592956887,0.204751462,-0.069336313,0.008318092,-0.005142988,0.238489942,0.757229736,0.741196109,0.153563596,1.890479383
0.844187687,0.08216999,0.387737242,-0.091579889,0.016236765,0.005274232,-0.294577393,0.844187687,0.102712487,0.290802932,0.943125713
0.804890777,0.108158921,0.606839477,0.048680953,-0.001340357,0.007729631,0.119632908,0.804890777,0.135198651,0.455129608,1.514851944
0.798835222,0.925453384,0.350591033,0.084039016,-0.018006127,0.007880381,0.346760215,0.798835222,1.15681673,0.262943275,2.565355441
0.679385662,0.474579047,0.30931098,-0.00232676,-0.000297955,-0.003702326,-0.489413791,0.679385662,0.593223809,0.231983235,1.015178915
0.676136409,0.373833205,0.440231366,-0.081501657,-0.002121915,0.002624253,-0.027146987,0.676136409,0.467291506,0.330173525,1.446454453
0.897867225,0.944173105,0.161098822,-0.069813529,0.00657169,-0.007550219,-0.154089311,0.897867225,1.180216382,0.120824117,2.044818413
0.501858958,0.695973833,0.852478477,0.079011673,0.017930238,-0.000200034,-0.392549835,0.501858958,0.869967292,0.639358858,1.618635272
0.507283627,0.006331199,0.903435782,0.086775017,0.006937073,-0.003833023,0.115403026,0.507283627,0.007913999,0.677576837,1.308177489
0.690423591,0.451648222,0.515762206,0.098998487,-0.013238051,0.00157457,-0.483159839,0.690423591,0.564560278,0.386821655,1.158645685
0.928259319,0.014192606,0.930855101,0.04341504,0.012729763,-0.002025824,0.392716817,0.928259319,0.017740758,0.698141326,2.036858219
0.227430114,0.891242806,0.787571591,-0.077344691,0.008089534,0.005677412,0.3222755,0.227430114,1.114053508,0.590678694,2.254437815
0.697925704,0.507085151,0.8361202,-0.060568124,0.015257068,-0.004337615,-0.292855257,0.697925704,0.633856439,0.62709015,1.666017035
0.035893015,0.365711364,0.32009112,-0.016482485,-0.010649637,0.002252681,0.494600824,0.035893015,0.457139205,0.24006834,1.227701383
0.7748647,0.507474707,0.733446857,-0.022746178,0.014362595,0.006191708,0.016011441,0.7748647,0.634343384,0.550085143,1.975304668
0.78442435,0.918960633,0.153024228,-0.003132059,-0.016008242,0.006967746,0.445291921,0.78442435,1.148700791,0.114768171,2.493185234
0.69896659,0.387002449,0.542745326,-0.039104755,-0.017569808,0.004758992,-0.214342976,0.69896659,0.483753061,0.407058994,1.37543567
0.074669988,0.284184846,0.528847244,0.060972234,-0.003759632,-0.007902007,-0.034064958,0.074669988,0.355231058,0.396635433,0.792471521
0.254319574,0.222901426,0.319836569,-0.002479099,-0.013566347,-0.003892278,0.473840305,0.254319574,0.278626782,0.239877427,1.246664087
0.861817033,0.047881139,0.536841173,0.035026236,0.01753239,0.009203602,0.16131814,0.861817033,0.059851424,0.402630879,1.485617477
0.397295845,0.917702906,0.005061806,-7.86058E-05,-0.015230159,7.91724E-05,0.377719395,0.397295845,1.147128632,0.003796355,1.925940226
0.189368386,0.029090606,0.153750408,0.048352157,0.019583919,0.004473044,-0.235207022,0.189368386,0.036363258,0.115312806,0.105837427
0.080268516,0.292058321,0.32742056,-0.058764425,0.008595239,-0.006338962,0.20514019,0.080268516,0.365072901,0.24556542,0.896047028
0.888655786,0.08004619,0.914302398,0.053652903,0.004193874,-0.001851009,0.26045564,0.888655786,0.100057737,0.685726799,1.934895962
0.198349837,0.478605716,0.678188582,0.037570476,-0.005767239,-0.001328072,0.204875211,0.198349837,0.598257145,0.508641436,1.51012363
0.901019393,0.430514587,0.497591254,0.008208506,-0.001604274,-0.000309499,0.439648512,0.901019393,0.538143234,0.373193441,2.252004579
0.939556216,0.232421166,0.424823103,-0.049767551,0.017710366,-0.009196812,-0.115600278,0.939556216,0.290526457,0.318617327,1.433099723
0.767598696,0.823928702,0.841650846,0.018329181,-0.005686101,0.005861091,0.099679045,0.767598696,1.029910877,0.631238135,2.528426752
0.848528257,0.269175625,0.367806301,0.073563775,0.017608409,-6.24057E-05,0.234977164,0.848528257,0.336469531,0.275854725,1.695829677
0.928775775,0.36254574,0.706895505,0.04389629,0.011956212,0.004394745,-0.035918966,0.928775775,0.453182175,0.530171629,1.876210613
0.645935242,0.353546948,0.426157591,0.066140772,-0.010562748,0.00487593,0.211952953,0.645935242,0.441933685,0.319618194,1.619440074
0.179594843,0.754555281,0.433984366,0.007348211,-0.014007727,0.003763546,0.358409754,0.179594843,0.943194101,0.325488274,1.806686972
0.678594058,0.862238356,0.554426125,0.043448431,0.016496285,-0.007972353,-0.271066685,0.678594058,1.077797946,0.415819594,1.901144912
0.081524839,0.89270957,0.615690962,-0.040141492,-0.017000478,0.008274798,-0.262128534,0.081524839,1.115886963,0.461768221,1.397051489
0.460156606,0.040193247,0.308435118,-0.057444962,-0.018957012,0.00420816,-0.2883622,0.460156606,0.050241559,0.231326339,0.453362303
0.655593763,0.48266761,0.197065611,-0.026108192,-0.007613468,-0.002206927,-0.308842516,0.655593763,0.603334513,0.147799209,1.097884968
0.839127899,0.142564256,0.170213828,-0.050275914,0.009780829,0.005968225,-0.315607711,0.839127899,0.17820532,0.127660371,0.829385879
0.153213426,0.62415994,0.932515318,0.040247128,0.016116376,-0.002940461,-0.106979434,0.153213426,0.780199925,0.699386488,1.525820406
0.1943814,0.210273858,0.55377432,0.009215605,-0.00441322,-0.008602834,-0.460667861,0.1943814,0.262842323,0.41533074,0.411886601
0.790260504,0.516156233,0.875412768,0.0864018,0.008474003,-0.004175718,-0.187849994,0.790260504,0.645195292,0.656559576,1.904165377
0.320130321,0.080108138,0.470031559,-0.004952708,0.004730045,0.002488575,-0.192219874,0.320130321,0.100135172,0.352523669,0.580569288
0.226566003,0.452578791,0.499458001,-0.049871031,0.010389637,0.00556819,-0.116322013,0.226566003,0.565723488,0.3745935,1.050560978
0.353425668,0.802524833,0.123188525,0.032764675,-0.000523047,8.29121E-05,-0.415786986,0.353425668,1.003156042,0.092391394,1.033186117
0.379951164,0.141426993,0.160662315,0.01574709,0.002109854,0.003954582,0.076761185,0.379951164,0.176783741,0.120496736,0.753992826
0.287441823,0.42126884,0.711640887,0.0070589,-0.003970564,-0.002006055,0.469915102,0.287441823,0.52658605,0.533730665,1.817673642
0.249301229,0.632898985,0.432832871,-0.090566067,0.004463175,-0.006086263,-0.414529248,0.249301229,0.791123731,0.324624653,0.950520365
0.379273492,0.353642153,0.91769599,0.096496618,0.001066758,0.000825325,-0.40275096,0.379273492,0.442052692,0.688271993,1.106847216
0.967604393,0.396884808,0.055357171,0.035171909,-0.009754902,-0.009072817,-0.255652563,0.967604393,0.49610601,0.041517878,1.249575717
0.222508992,0.925312411,0.727548755,0.034741088,-0.000508275,0.007466532,0.00137962,0.222508992,1.156640513,0.545661566,1.926190692
0.533666313,0.714814728,0.524692827,0.045192804,0.0136496,0.009934645,-0.153694547,0.533666313,0.89351841,0.39351962,1.667009797
0.740328057,0.153699623,0.293748059,0.040285916,0.01337519,-0.004668382,-0.24216972,0.740328057,0.192124529,0.220311044,0.910593911
0.000705951,0.050210037,0.181774127,-0.042977957,0.001223893,0.008493558,-0.378151032,0.000705951,0.062762547,0.136330596,-0.178351938
0.241970614,0.538425527,0.741032375,-0.082455242,-0.01042286,-0.005585489,-0.193276129,0.241970614,0.673031909,0.555774281,1.277500676
0.076104048,0.420424166,0.832679919,0.029871693,0.019983054,-0.001563963,0.117364492,0.076104048,0.525530208,0.624509939,1.343508688
0.331897254,0.736646837,0.589837287,0.003037333,-0.00716059,0.004339682,-0.40504324,0.331897254,0.920808546,0.442377965,1.290040526
0.902393599,0.862553523,0.252265905,0.022049093,-0.016040722,0.000364951,0.435124194,0.902393599,1.078191904,0.189199429,2.604909126
0.852145976,0.216740667,0.527429529,-0.051456471,-0.000244512,0.009445855,0.100424516,0.852145976,0.270925834,0.395572147,1.619068473
0.194968856,0.082633783,0.022953071,0.052719739,-0.018331004,0.003127979,0.374184752,0.194968856,0.103292229,0.017214803,0.68966064
0.88137553,0.995126386,0.989337002,-0.022652055,-0.013056547,-0.009811441,-0.111971646,0.88137553,1.243907982,0.742002752,2.755314618
